"species.name"	"region"	"native_occurences"	"naturalised_occurences"	"Dstat_overlap"	"expansion"	"stability"	"unfilling"	"total.occupancy"	"expansion.observed.cells"	"expansion.potential.cells"	"nnd"	"nnd.propn"	"nnd.observed.cells"	"nnd.observed.cells.propn"	"nnu"	"nnu.propn"	"nnu.observed.cells"	"nnu.observed.cells.propn"	"native_center_x"	"native_center_y"	"natur_center_x"	"natur_center_y"	"natur_poten_x"	"natur_poten_y"	"native_center_tmax"	"native_center_tmin"	"native_center_precip"	"native_center_precipSeas"	"circular_model"	"circ_rstat"	"circ_pstat"	"mean_exp_dist1"	"median_exp_dist1"	"ten_exp_dist1"	"ninety_exp_dist1"	"max_exp_dist1"	"mean_exp_dist2"	"median_exp_dist2"	"ten_exp_dist2"	"ninety_exp_dist2"	"max_exp_dist2"	"proportion_tmax"	"proportion_tmin"	"proportion_precip"	"proportion_precipSeas"	"CV"	"exp_dir1"	"exp_dir2"	"concentration_dir1"	"concentration_dir2"	"alt_circular_model"
"Acacia dealbata"	"Neotropical"	346	12	NA	0.47549	0.52451	0.45122	178.21758	191	4033	84.741	2.169	191	0.702	17.631	0.099	108	0.304	-0.163542420661601	-1.20403557711462	-0.734687373926744	-1.00702882264316	-0.631192456921972	-0.80889167076245	311	-66	1117	19	"M5B"	0.502017431668656	0	1.41013978239139	1.42461860207569	0.685403867438431	2.03770279476017	2.33774135696175	1.30709452531426	1.30653629467496	0.813012598464698	1.74821233886375	2.00271895690906	0.189249993915542	0.068507700575935	0.742857100148335	NA	0.764095293855423	4.626	1.977	210.17	0.972	NA
"Acacia dealbata"	"Palearctic_West"	341	200	NA	0.03658	0.96342	0.02331	70.50175	39	4063	2.579	0.07	39	0.161	0.857	0.012	58	0.26	-0.159689779112724	-1.17946632982929	-0.373578191914016	-0.871395568397343	0.118662099804809	-1.01499178463917	312	-64	1094	19	"M2A"	0.939799686409599	0	1.11593238718059	1.06304874684548	0.958119102434731	1.30028878428073	1.53454945498717	NA	NA	NA	NA	NA	0.19363931540027	0.906668952632772	0.178600346092913	NA	0.264290750198588	3.058	NA	8.583	0	NA
"Acacia dealbata"	"Sino-Japanese"	346	10	NA	0.44896	0.55104	0.91001	62.39032	61	4033	28.011	0.717	61	0.224	35.558	0.57	202	1.542	-0.163542420661601	-1.20403557711462	-0.914557474282264	-1.09607410088304	-0.619199455228678	-0.73171663639969	311	-66	1117	19	"M5B"	0.776668773976757	0	1.01694638900001	1.05461069511407	0.462991376678461	1.52827826541146	1.68006733801482	0.620345247333282	0.639913055822595	0.397859650374907	0.775531807252124	0.906612683628813	0.13531001770365	0.337819979771337	0.745390859321634	NA	0.204020278876632	4.484	3.256	87.284	3.517	NA
"Acacia mearnsii"	"Afrotropical"	215	83	NA	0.20123	0.79877	0.02923	79.7382	157	4080	16.046	0.422	157	0.698	1.11	0.014	28	0.079	-0.194342972309737	-1.12047155274844	-0.605627150922169	-0.665814190761727	-0.781141704309563	-0.344727730590034	292	-11	1017	22	"M5B"	0.619080993193007	0	1.2996038610962	1.3329308805472	0.715186087680637	1.8506769748491	1.91045413343683	0.733472221420285	0.758008605672444	0.554501463699122	0.918805979425473	0.993771043006233	0.0341205826882558	0.0414801169323303	0.785486452227496	NA	0.718878974212157	4.656	0.958	13.869	1.73	NA
"Acacia mearnsii"	"Australian"	215	7	NA	0.21514	0.78486	0.68061	40.26544	16	4080	8.663	0.228	16	0.071	25.853	0.642	169	2.347	-0.194342972309737	-1.12047155274844	-0.172778451272231	-1.8173732452531	-0.542426828978967	-0.471586929936758	292	-11	1017	22	"M2A"	0.996513285220495	0	1.89447706338908	1.89871387267429	1.76223240723571	2.05376757245415	2.06396636241852	NA	NA	NA	NA	NA	0	0	0.880550955724747	NA	0.00339058193403652	4.829	NA	143.656	0	NA
"Acacia mearnsii"	"Nearctic"	215	8	NA	0.70256	0.29744	0.786	133.44518	215	4080	93.753	2.468	215	0.956	29.857	0.224	140	0.467	-0.194342972309737	-1.12047155274844	-0.844348494964593	0.322817845508446	-0.217143333158064	-1.06769706695151	292	-11	1017	22	"M2A"	0.985838459840913	0	2.03649365515723	1.9957536588587	1.50045568491244	2.62205749042255	2.97592099257323	NA	NA	NA	NA	NA	0.997118017189786	0.0163291308372322	0	NA	0.0696241323153812	1.748	NA	35.562	0	NA
"Acacia mearnsii"	"Neotropical"	215	23	NA	0.6329	0.3671	0.51591	66.97374	145	4080	42.388	1.116	145	0.644	19.597	0.293	136	0.581	-0.194342972309737	-1.12047155274844	-0.790599077875387	-1.88049861625294	-0.63218086072981	-0.806902075137081	292	-11	1017	22	"M2B"	0.964307354881634	0	1.58397138076406	1.58225613962931	0.993305469427509	2.17917445288437	2.33964034614424	NA	NA	NA	NA	NA	0.000669693013695592	0.0335670675858833	0.989207476178699	NA	0.222016710956216	4.695	NA	104.704	0	NA
"Acacia mearnsii"	"Palearctic_West"	215	30	NA	0.02628	0.97372	0.36387	52.25435	8	4080	1.373	0.036	8	0.036	13.822	0.265	99	0.739	-0.194342972309737	-1.12047155274844	-0.566481605471385	-0.693285079826056	0.131807795382802	-0.974758875605997	292	-11	1017	22	"M2A"	0.998636807873599	0	1.39595940848482	1.38678607372201	1.26408250867488	1.53114343021013	1.56296715245875	NA	NA	NA	NA	NA	1	0	0	NA	0.00149152197475466	2.186	NA	227	0	NA
"Acacia melanoxylon"	"Afrotropical"	462	33	NA	0.0425	0.9575	0.23986	51.07019	15	3924	2.171	0.037	15	0.039	14.105	0.276	229	1.371	-0.298147058590211	-1.17149966835238	-0.527917939721314	-0.623659161839834	-1.30791268963584	-0.41617655142468	329	-56	1113	19	"M2A"	0.989805604096912	0	0.977446086825354	1.00415020382657	0.828787244555553	1.13303682465265	1.14305284058815	NA	NA	NA	NA	NA	0	0	0	NA	0.0127496503952117	0.721	NA	49.3	0	NA
"Acacia melanoxylon"	"Australian"	468	12	NA	0.00493	0.99507	0.36473	60.52289	2	3886	0.298	0.005	2	0.005	22.263	0.368	271	1.807	-0.299525742475934	-1.18575663235002	-0.0250195965108079	-1.61576752633219	-0.626492245697591	-0.436044399125008	331	-58	1110	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Acacia melanoxylon"	"Nearctic"	467	23	NA	0.72347	0.27653	0.90967	61.98438	116	3903	44.844	0.748	116	0.289	54.523	0.88	331	1.77	-0.297339066970568	-1.18482714614892	-0.777569382489574	0.400461683295246	-0.25685031769407	-1.07980748985084	331	-58	1110	18	"M2A"	0.995899128993739	0	1.9332018505648	1.95572447986851	1.45494823084679	2.4143299881609	2.59014311840938	NA	NA	NA	NA	NA	1	0	0	NA	0.0142795795191314	1.682	NA	122.177	0	NA
"Acacia melanoxylon"	"Neotropical"	468	13	NA	0.08637	0.91363	0.07212	116.77023	43	3886	10.085	0.165	43	0.103	4.402	0.038	174	0.604	-0.299525742475934	-1.18575663235002	-0.36765629037635	-1.06882034512897	-1.04800304906138	-0.8414816647217	331	-58	1110	18	"M2A"	0.934396228009754	0	1.30430089051188	1.29025715979542	1.13119615146025	1.44866782514112	1.56068652490562	NA	NA	NA	NA	NA	0.233601551631169	0.0125400765904303	0.0125400765904303	NA	0.155210463993229	1.088	NA	7.902	0	NA
"Acacia melanoxylon"	"Palearctic_West"	449	93	NA	0.05412	0.94588	0.21851	44.14368	27	3988	2.389	0.044	27	0.085	11.919	0.27	164	0.911	-0.272342649470059	-1.16757846686283	-0.576509665594804	-0.725066253607076	0.140732776779859	-0.980398770714679	275	6	1147	29	"M2A"	0.996649414658761	0	1.678533329519	1.69273577679139	1.39476869276639	1.94565448223707	2.05422175204714	NA	NA	NA	NA	NA	1	0	0	NA	0.0045025284902519	2.133	NA	149.479	0	NA
"Acer ginnala"	"Nearctic"	36	42	NA	0.27148	0.72852	0.34131	78.87613	112	4019	21.413	0.202	112	0.392	36.106	0.458	125	0.458	-0.39661883853225	-0.863309660631369	0.184188308353923	-1.18198721092189	-0.267367820640484	-0.683542409680466	327	-58	1090	33	"M5B"	0.85757318921217	0	1.37386436023401	1.36958551783916	1.13094096005856	1.60975829470971	1.7335369670282	1.0320605195245	1.06318896488726	0.677794213461153	1.33340741321895	1.43744342759539	0	0	0.0765273410220088	NA	0.184064627879872	5.162	0	10.02	6.141	NA
"Acer ginnala"	"Palearctic_West"	36	43	NA	0.32959	0.67041	0.8794	14.56124	42	4019	4.799	0.045	42	0.147	93.029	6.389	246	3	-0.39661883853225	-0.863309660631369	0.45032400991874	-1.08960583748353	0.0469225938666306	-0.858898698216534	327	-58	1090	33	"M2A"	0.927310114799529	0	0.80138924432127	0.797755667522812	0.579621145981805	1.0268933918238	1.10751845764702	NA	NA	NA	NA	NA	0	0	0	NA	0.171035839308922	5.7	NA	7.163	0	NA
"Acer negundo"	"Australian"	767	48	NA	0.00262	0.99738	0.39756	55.78292	3	3758	0.146	0.001	3	0.005	56.911	1.02	358	1.865	-0.294346323182025	-0.717378748471184	-0.252078052329525	-1.27681954894347	-0.686998502501083	-0.252602228709388	321	-82	1025	37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Acer negundo"	"Palearctic_West"	906	981	NA	2e-04	0.9998	0.33152	23.17832	4	3695	0.005	0	4	0.007	56.211	2.425	342	1.257	-0.188339943778407	-0.613946187370105	0.233046172121857	-1.11376803147625	0.430153917202154	-0.746578630374068	324	33	418	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Acer platanoides"	"Nearctic"	2177	137	NA	0.08939	0.91061	0.02057	56.45617	89	3961	5.047	0.227	89	0.259	0.458	0.008	109	0.336	0.416086784406683	-1.1471616450542	0.115232958593717	-1.23227741730889	0.390820501850075	-0.89309437456718	232	-63	938	21	"M5B"	0.65521619103109	0	1.34577991880456	1.33046257525635	1.27600948956361	1.43086769159371	1.44805622490464	1.27124813721323	1.24688582288896	1.01809474473442	1.50161986089083	2.02373394753643	0.423900460253428	0.433575831833356	0.294640038201209	NA	0.229507645190198	4.285	2.615	227	4.304	NA
"Acer platanoides"	"Palearctic_West"	2177	534	NA	4e-04	0.9996	0.11771	13.49028	2	3961	0.005	0	2	0.006	2.621	0.194	232	2.035	0.416086784406683	-1.1471616450542	0.406239281637309	-1.43118520663351	0.469681138496997	-0.845388954609147	232	-63	938	21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Acer pseudoplatanus"	"Australian"	1561	59	NA	0.09178	0.90822	0.03567	61.81688	37	4023	5.673	0.33	37	0.131	0.613	0.01	124	0.636	0.265290683577506	-1.20260564991533	0.0736386328687868	-1.53090519276651	-0.603167553329944	-0.346205280206357	269	-84	989	16	"M2A"	0.995490734000106	0	2.15115835986539	2.18550606703144	1.89427023796793	2.40077872870602	2.47605654398273	NA	NA	NA	NA	NA	0	0	0.221552184289455	NA	0.00550581400338634	5.019	NA	111.134	0	NA
"Acer pseudoplatanus"	"Nearctic"	1586	45	NA	0.06852	0.93148	0.01487	50.14672	49	3964	3.436	0.192	49	0.144	0.266	0.005	116	0.423	0.273953606914487	-1.21451428956045	0.041875625265088	-1.37029748136293	0.114121240770215	-0.977284697443607	170	-104	1623	58	"M4A"	0.762531871236133	0	1.33007365548046	1.38954648939672	1.23594282089318	1.40526393988065	1.40837356305413	1.24946221666565	1.2567215262527	0.929281130772209	1.57821929210715	1.72322062838112	0.120584732390244	0	0.879415267609756	NA	0.492506879393832	4.708	7.85	42.656	42.656	NA
"Acer pseudoplatanus"	"Palearctic_West"	1586	1047	NA	0.06222	0.93778	0.10675	24.2441	108	3964	1.508	0.084	108	0.317	1.908	0.079	193	0.754	0.273953606914487	-1.21451428956045	0.411455655250673	-1.48599765291053	0.329633979372491	-0.89989794612397	170	-104	1623	58	"M2A"	0.993630747576279	0	1.90514889620469	1.86836286842233	1.47514755883657	2.37051950649359	2.62272649441739	NA	NA	NA	NA	NA	0	0	0.996927761228305	NA	0.226494235648351	4.509	NA	78.755	0	NA
"Acer saccharinum"	"Palearctic_West"	319	222	NA	0	1	0.51782	15.80543	0	3850	0	0	0	0	47.162	2.984	344	3.099	-0.137968326544661	-0.949187373825397	0.318616067514704	-1.25427601479072	0.329047278238417	-0.778334227813329	316	-75	981	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Achillea millefolium"	"Australian"	2980	89	NA	0.0272	0.9728	0.09491	85.16124	57	3599	2.317	0.056	57	0.081	3.923	0.046	396	1.079	0.205563113804611	-1.14719517796893	0.0386728338876287	-1.54619465709644	-0.820947165447834	-0.1115316301612	242	10	824	17	"M2A"	0.995341704679735	0	3.85736804144354	3.9533059481979	3.40421295245334	4.27008038968255	4.437482415375	NA	NA	NA	NA	NA	0	0	0.804785232575145	NA	0.00469278780711846	4.844	NA	107.587	0	NA
"Achillea millefolium"	"Neotropical"	4633	6	NA	0.13865	0.86135	0.46076	237.2926	54	3365	32.9	0.503	54	0.057	30.153	0.127	628	1.716	0.463534249918341	-1.0598245833033	-0.560568893406773	-1.31946621547526	-0.878144047751502	-0.797395399512858	214	12	663	16	"M2A"	0.973038387167507	0	1.16023043360789	1.19097407534513	0.695282626563984	1.61229420591511	1.75045402912324	NA	NA	NA	NA	NA	0	0.117769278453129	1	NA	0.0570686590531548	4.364	NA	18.806	0	NA
"Achillea millefolium"	"Sino-Japanese"	4554	25	NA	0.06634	0.93366	0.81581	53.50917	27	3386	3.55	0.056	27	0.029	52.083	0.973	744	3.683	0.467852276975485	-1.03695974703673	-0.669745089589632	-1.54076979215722	-0.292017159892086	-0.29835734538445	200	-1	777	24	"M2A"	0.98781594636865	0	1.89616523166399	1.95360443758411	1.52630741103455	2.1914314739337	2.25255331337742	NA	NA	NA	NA	NA	0	0.023502304219273	1	NA	0.0119530641894352	4.314	NA	41.292	0	NA
"Acroptilon repens"	"Australian"	23	26	NA	0.33676	0.66324	0.91495	8.50784	26	4059	2.865	0.025	26	0.106	103.47	12.162	220	4.231	-0.463735415010042	0.370277294497423	-0.319957483654098	-0.79369479839704	-0.686297595930576	-0.108127295994883	226	-19	988	102	"M2A"	0.985920863820383	0	1.11944426962361	1.0953202079893	0.755755107626794	1.48625079829607	1.62114055476446	NA	NA	NA	NA	NA	0	0	0.0768863171892649	NA	0.0194829961151544	5.158	NA	35.769	0	NA
"Acroptilon repens"	"Nearctic"	57	144	NA	0.01649	0.98351	0.30545	97.03601	34	3688	1.6	0.007	34	0.055	68.105	0.702	286	0.784	0.154696352749807	0.304961512544844	-0.394892758998312	0.201933337040154	0.699693765791762	-0.155076683678399	199	-26	558	79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Acroptilon repens"	"Palearctic_West"	52	16	NA	0.17215	0.82785	0.97397	5.73533	16	3645	0.987	0.005	16	0.024	204.146	35.595	633	14.721	0.0762878672499391	0.315963770138838	0.393815248822665	-0.923292999292607	0.719305058947702	-0.511194148291562	328	-109	210	45	"M2A"	0.996498153539633	0	0.877749813542259	0.890353414846516	0.66673772512711	1.0757327829692	1.12518058598973	NA	NA	NA	NA	NA	0	0	1	NA	0.0073884574644868	4.388	NA	143.033	0	NA
"Adenanthera pavonina"	"Afrotropical"	75	16	NA	0.04586	0.95414	0.22495	117.38762	33	3841	5.383	0.038	33	0.071	31.496	0.268	185	0.593	-1.85467260107569	-0.924381106939477	-1.63073507896569	-1.18541931771709	-1.73281334753753	-0.567955569385259	344	182	1614	65	"M2B"	0.847102630598543	0	3.38262186305088	3.38262186305088	3.38262186305088	3.38262186305088	3.38262186305088	NA	NA	NA	NA	NA	0.009956021219707	0	0.813895175438812	NA	0.360897785417436	4.254	NA	226.999	0	NA
"Adenanthera pavonina"	"Neotropical"	79	31	NA	0.08123	0.91877	0.23284	151.76515	74	3655	12.329	0.068	74	0.114	41.941	0.276	286	0.653	-1.87339921638133	-1.01699140254306	-1.41296245518473	-1.11738512635534	-1.75956195737851	-1.43478487481226	338	189	1682	65	"M5A"	0.708407197730938	0	1.95232581763451	2.0248885771276	1.49353322477118	2.31908691301109	2.34390740512374	1.3552286952859	1.28176918655147	1.10814352374918	1.55154987640968	2.27597286352572	0.181980857061228	0	0	NA	0.309028875980247	1.337	5.798	13.058	13.058	NA
"Adenanthera pavonina"	"Oriental"	79	12	NA	0.07455	0.92545	0.38717	179.72986	33	3655	13.398	0.074	33	0.051	69.743	0.388	331	0.94	-1.87339921638133	-1.01699140254306	-2.15215405187872	-1.78752498904429	-1.9441102819322	-0.975257213215351	338	189	1682	65	"M2A"	0.974976574011397	0	1.26924229734121	1.26917753381771	0.957447936507235	1.61402484317674	1.80374698794	NA	NA	NA	NA	NA	0	0.966316126608848	0.910132611417738	NA	0.0254724883725774	3.734	NA	20.241	0	NA
"Adenanthera pavonina"	"Panamanian"	78	11	NA	0	1	0.63893	60.82412	0	3671	0	0	0	0	112.605	1.851	473	2.938	-1.86984549055044	-1.04017143937429	-1.59374417209929	-1.86646375092928	-1.78843204506913	-1.3187628758412	334	183	1743	67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Aegilops cylindrica"	"Nearctic"	321	241	NA	0.02242	0.97758	0.0536	43.84159	28	3875	0.983	0.012	28	0.065	4.393	0.1	157	0.522	-0.13277281100396	-0.206793090741815	-0.346904261024379	-0.258071331249185	0.274946632678083	-0.32847444820867	317	-12	372	32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Aegilops cylindrica"	"Palearctic_West"	321	84	NA	0.06239	0.93761	0.55674	40.88399	33	3875	2.551	0.031	33	0.077	45.627	1.116	292	1.708	-0.13277281100396	-0.206793090741815	0.102054173858273	-1.10113559193437	0.330937540241432	-0.718776572425605	317	-12	372	32	"M2A"	0.989927292137099	0	1.2244041858735	1.1971546969011	1.01285673854687	1.51970272942164	1.66837692390653	NA	NA	NA	NA	NA	0	0	0.648853161812582	NA	0.011802036222848	4.885	NA	49.893	0	NA
"Aegopodium podagraria"	"Australian"	1701	6	NA	0	1	0.35042	33.58493	0	4048	0	0	0	0	5.53	0.165	200	3.509	0.367816428340718	-1.22385432935804	0.181223642122603	-1.50931871226152	-0.380109022192084	-0.738666321401724	239	-130	1235	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Aegopodium podagraria"	"Nearctic"	2377	65	NA	0.03536	0.96464	0.07035	38.38089	32	3936	1.357	0.053	32	0.087	1.807	0.047	213	1.133	0.488278085857592	-1.14915050722058	0.239909246085317	-1.51492379734906	0.679953925330049	-0.91768992014196	211	-8	780	17	"M2A"	0.937549768752947	0	1.42452675994825	1.44316300826836	1.16777960432356	1.64891617817359	1.7527519218579	NA	NA	NA	NA	NA	0.0719669892782339	1	0.52131512403095	NA	0.058611548627716	3.435	NA	8.285	0	NA
"Aegopodium podagraria"	"Palearctic_West"	2378	632	NA	0	1	0.32079	17.07273	0	3912	0	0	0	0	8.262	0.484	270	2.195	0.487751254546935	-1.14963921762361	0.375172430719685	-1.56455508774497	0.583421941468087	-0.868259805624266	211	-8	780	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Agropyron cristatum"	"Nearctic"	305	355	NA	0.03384	0.96616	0.2561	77.72429	113	3683	2.63	0.016	113	0.182	41.965	0.54	230	0.455	0.382709517493954	-0.0532644564194532	0.192770781755562	-0.14341869694606	0.515555677272899	-0.373348245152024	241	1	153	37	"M5B"	0.437101607694799	0	1.24407888647113	1.1849201107258	0.977520197306613	1.60738074457855	1.82401408280025	1.67418868323236	1.64585697474821	1.4399112637037	1.94340487114673	2.10962926610582	0.22548725646533	0.58895452508505	0.1512857376795	NA	0.744655012527616	5.339	3.084	7.408	9.894	NA
"Agrostis capillaris"	"Australian"	1648	195	NA	0.04355	0.95645	0.09887	72.39768	33	3990	3.153	0.129	33	0.105	2.415	0.033	113	0.481	0.355614100928495	-1.36661671845946	-0.0796051804186118	-1.50056398078465	-0.50339448849076	-0.507932569146112	269	-123	1117	13	"M2A"	0.99305221646266	0	1.92939230609701	1.78770277757275	1.19869187407888	2.9517013755357	3.11730925254926	NA	NA	NA	NA	NA	0	0	0.999107729954467	NA	0.0663025105914711	4.745	NA	72.218	0	NA
"Agrostis capillaris"	"Nearctic"	3265	90	NA	0.28443	0.71557	0.0152	219.32614	279	3813	62.384	1.235	279	0.567	0.768	0.004	94	0.139	0.619478008254916	-1.19780054472189	-0.147195399173104	-0.914449174720307	0.636339656750792	-0.786471629571183	198	-59	936	22	"M5B"	0.797133448185465	0	1.8973808765561	1.91280870625691	1.60428818125156	2.15655162828944	2.32507135006759	1.8170582911095	1.8678907833778	1.23581317487959	2.27084150707721	2.50366304899262	0.395794073885341	0.755063485209661	0.351001970588084	NA	0.227558941586726	4.058	2.856	134.245	5.213	NA
"Agrostis capillaris"	"Neotropical"	3263	9	NA	0.05517	0.94483	0.09064	188.3117	23	3833	10.39	0.207	23	0.049	4.542	0.024	200	0.678	0.620814694168594	-1.1992520574207	0.22661879532418	-1.09204593599212	-0.0252259130215023	-0.89056196004272	198	1	703	12	"M5B"	0.350931058333008	0	1.03636685739547	1.03759280550914	0.880377489581191	1.22412149217306	1.2502771005411	0.77269095298345	0.736764577943461	0.689489698327174	0.863693748384863	0.882166977480536	0.472339874805713	0.234734502176938	0.497258886958318	NA	0.635741600435308	4.17	1.767	23.817	14.349	NA
"Agrostis gigantea"	"Australian"	2028	61	NA	0.14194	0.85806	0.13265	63.35499	70	3909	8.992	0.547	70	0.177	2.179	0.034	219	0.887	0.35141389189248	-1.25101481715283	-0.213237979645508	-1.23907182562568	-0.62733920642024	-0.280796993057417	177	-66	1378	44	"M5B"	0.976957072301021	0	0.650979818508811	0.651036968534148	0.5890908378721	0.712823079125253	0.739218163396162	1.82772717468699	1.78843466930815	1.00623164756669	2.70350785240578	2.86156328041361	0.00464467250330201	0.0183435989505582	0.981656401049442	NA	0.131632277661546	3.687	4.743	16.022	61.084	NA
"Agrostis gigantea"	"Nearctic"	2878	626	NA	0.08187	0.91813	0.01745	150.41119	175	3547	12.315	0.445	175	0.231	0.483	0.003	242	0.35	0.483954415830076	-1.10335128936184	0.022088012922727	-0.590566083637008	0.64708177124944	-0.445239836620133	228	1	631	10	"M2A"	0.838137456746985	0	2.0563686890181	2.01987649698761	1.65596363998228	2.56372268991579	2.81207273258159	NA	NA	NA	NA	NA	0.14479792072473	0.722696728773048	0.563885249794196	NA	0.190171186356744	3.553	NA	3.444	0	NA
"Agrostis gigantea"	"Neotropical"	2872	36	NA	0.14845	0.85155	0.02598	226.28488	114	3584	33.592	1.244	114	0.158	0.702	0.003	264	0.462	0.486131601558049	-1.10748017656668	-0.0851951082333801	-0.714360919636185	-0.340485626671179	-0.545248400367612	212	8	689	15	"M5B"	0.501754612858223	0	1.16291992909744	1.1879793149478	0.832061055556662	1.45021482630973	1.59046817537032	1.14269993925571	1.19782288531459	0.638062806123094	1.53171655146956	1.68151023862472	0.302782999925567	0.223267346117399	0.617575271351549	NA	0.426008831229837	2.292	4.361	2.399	29.469	NA
"Agrostis gigantea"	"Sino-Japanese"	2858	61	NA	0.39482	0.60518	0.27283	94.09248	104	3638	37.15	1.404	104	0.156	7.219	0.077	500	1.845	0.490549621932737	-1.10282079945365	-0.423285343740469	-1.6199584893865	-0.141677518673706	-0.129896981440783	230	-6	637	10	"M2A"	0.992615060489916	0	1.93190830608767	1.95614102717821	1.21487871846931	2.56795782378162	2.86330420052993	NA	NA	NA	NA	NA	0	0.00837986833272702	1	NA	0.0162367090219678	4.439	NA	67.958	0	NA
"Agrostis scabra"	"Palearctic_West"	1136	57	NA	0	1	0.67913	24.62947	0	3360	0	0	0	0	121.013	4.913	843	8.265	0.450809916909643	-0.631466832643421	0.455573627900618	-1.2123057562014	0.688545063521032	-0.662214317541051	241	-47	541	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Ailanthus altissima"	"Australian"	73	105	NA	0.28111	0.71889	0.52601	32.15952	76	3957	9.04	0.097	76	0.218	48.895	1.52	226	1.141	-0.88611063834301	-0.854809762960796	-0.337796619122222	-1.08731623403118	-0.635176004385934	-0.290437679117588	330	77	1050	37	"M2A"	0.946247841411416	0	1.49396107869357	1.42051898376011	0.97804125398959	2.20884010064026	2.54123623133646	NA	NA	NA	NA	NA	0.00870871478906069	0.00656470798325749	0.144212084857128	NA	0.198365041916951	5.212	NA	9.576	0	NA
"Ailanthus altissima"	"Nearctic"	82	273	NA	0.29238	0.70762	0.19552	121.87539	189	3760	35.634	0.303	189	0.347	23.019	0.189	173	0.308	-0.820395633470533	-0.80411305999601	-0.426019833890876	-0.628366861081152	-0.289821504809924	-0.325753987307048	322	1	1298	50	"M5A"	0.615574203836435	0	1.48014366172633	1.46118326651518	1.22303504817236	1.77916275868579	1.93326352305938	1.45522871791429	1.44019535963714	0.851640309488377	2.08218259244927	2.23839389622716	0.200511534488305	0.10854649077939	0.441882302541742	NA	0.542754268410327	2.54	4.969	18.916	18.916	NA
"Ailanthus altissima"	"Palearctic_West"	67	892	NA	0.69089	0.30911	0.29607	30.4334	151	3842	21.026	0.207	151	0.326	30.088	0.989	231	0.603	-0.70617876743457	-0.702047392840958	0.0569927533878323	-1.04666447558928	-0.0850808083452865	-0.336183762313193	296	6	1254	56	"M2C"	0.891735085204303	0	1.30610368802014	1.33978010111864	0.698052395604969	1.87668631129847	2.04363583248238	NA	NA	NA	NA	NA	0.0484496079241535	0.00738091939514826	0.388066584344292	NA	0.208455950334878	4.993	NA	14.662	0	NA
"Ailanthus altissima"	"Saharo-Arabian"	43	22	NA	0.21887	0.78113	0.0985	277.34585	137	3865	60.702	0.509	137	0.311	11.736	0.042	84	0.17	-0.652169049905222	-0.361949734196682	-0.636135443360188	0.171535256633125	-0.776138473502609	0.454547641354467	364	-23	759	39	"M5B"	0.565126683061478	0	0.843510996391012	0.848984834837837	0.631432196118525	1.05104552693732	1.18062646542084	1.73017201425152	1.74759552275988	1.62641086256169	1.83845769490395	1.88234326447629	0.128029927466372	0.176245650158717	0.125680925205648	NA	0.705113756762236	3.062	5.189	0.735	54.784	NA
"Akebia quinata"	"Australian"	69	12	NA	0.4773	0.5227	0.77461	70.31803	61	4094	33.563	0.64	61	0.289	40.595	0.577	152	1.267	-0.728956383399841	-1.24280587250488	-0.133371160783565	-1.52056827759014	-0.580725217522398	-0.462693643388245	306	10	1475	39	"M2A"	0.905426511538214	0	1.31533703636078	1.27485453679665	0.664354119091428	2.01854692915449	2.091747930987	NA	NA	NA	NA	NA	0	0	0.332974340640665	NA	0.0706741767875416	5.332	NA	5.587	0	NA
