"species.name"	"region"	"native_occurences"	"naturalised_occurences"	"Dstat_overlap"	"expansion"	"stability"	"unfilling"	"total.occupancy"	"expansion.observed.cells"	"expansion.potential.cells"	"nnd"	"nnd.propn"	"nnd.observed.cells"	"nnd.observed.cells.propn"	"nnu"	"nnu.propn"	"nnu.observed.cells"	"nnu.observed.cells.propn"	"native_center_x"	"native_center_y"	"natur_center_x"	"natur_center_y"	"natur_poten_x"	"natur_poten_y"	"native_center_tmax"	"native_center_tmin"	"native_center_precip"	"circular_model"	"circ_rstat"	"circ_pstat"	"mean_exp_dist1"	"median_exp_dist1"	"ten_exp_dist1"	"ninety_exp_dist1"	"max_exp_dist1"	"mean_exp_dist2"	"median_exp_dist2"	"ten_exp_dist2"	"ninety_exp_dist2"	"max_exp_dist2"	"proportion_tmax"	"proportion_tmin"	"proportion_precip"	"proportion_cold"	"proportion_dry"	"CV"	"exp_dir1"	"exp_dir2"	"concentration_dir1"	"concentration_dir2"	"alt_circular_model"
"Acacia melanoxylon"	"Nearctic"	467	23	0.452	0.15917	0.84083	0.16563	78.94953	55	2769	12.566	0.257	55	0.172	8.083	0.102	166	0.798	-0.569106336520596	0.288538156542928	-0.448827773938728	-0.311985820575311	-0.499969371849702	0.0412357633376506	261	57	931	"M5B"	0.188871541158325	1.75024268009131e-202	0.597473288544632	0.59682940303316	0.3249357093786	0.821152646578189	1.27767419016384	0.652173752627605	0.680478189973002	0.267794121668287	0.996870511424014	1.06580920549571	0.251197014054849	0.0925417715355812	0.28306291567011	0.119542939864598	0.311388643861442	0.934581509684722	1.839	4.695	2.86	2.517	"M5A"
"Acacia melanoxylon"	"Neotropical"	468	13	0.447	0.02247	0.97753	0.09229	116.84348	8	2758	2.625	0.052	8	0.024	4.623	0.04	124	0.579	-0.569873261618872	0.290941196384184	-0.51364743990977	0.649148579359093	-1.00238854987129	0.204512919028859	261	57	931	"M5A"	0.868860560472333	0	0.876645216539674	0.894826383603118	0.413178480592875	1.29913111882936	1.56852266190692	1.02564616867553	1.0582641483343	0.471891569814182	1.51135467583056	1.751788155502	0.000489596041998569	0.000855211303699715	0.0385209890676071	0.840473677512193	0.0811116507469868	0.37686693382828	0.162	1.065	8.902	8.902	NA
"Acacia melanoxylon"	"Palearctic_West"	449	93	0.526	0.00786	0.99214	0.19541	45.81021	4	2849	0.36	0.008	4	0.017	8.595	0.188	119	0.96	-0.54689421924151	0.250981406180316	-0.652956230736336	0.199230769500726	-0.191999308487351	0.0435841044100994	309	-70	1102	"M5B"	0.873461636134665	0	0.663037412866686	0.689185227646155	0.337422127855647	0.977511430020037	1.10518712606332	0.764999620185307	0.769171966806854	0.335888061290716	1.1774938534097	1.38175790961435	0.137304096545841	0.339325977245366	0.864893087358818	0	0.0010018522687957	0.37359082527528	3.707	2.234	4.756	13.511	NA
"Acer ginnala"	"Nearctic"	36	42	0.394	0.17537	0.82463	0.31738	62.31966	57	2896	10.929	0.172	57	0.297	20.195	0.324	80	0.473	-0.437379721359016	0.621920740058956	-0.13721212525594	0.196315069977488	-0.304835603420534	0.253071691037991	273	-56	1233	"M5B"	0.490034291341691	0	0.53349585630251	0.553981287542926	0.26019197065446	0.755207753800832	0.893933523630181	0.53742921028343	0.539227584283204	0.255653123565582	0.788019421220393	0.946766749723019	0.110596239218913	0.117953681527904	0.492197814899079	0.269231774637944	0.113270786074939	0.811164498100707	6.283	1.71	0.335	7.372	NA
"Acer ginnala"	"Palearctic_West"	36	43	0.102	0.06125	0.93875	0.76734	21.41474	9	2896	1.312	0.021	9	0.047	48.827	2.28	134	2	-0.437379721359016	0.621920740058956	0.177453255566599	0.260703131475955	0.0743487036784884	0.139466678759449	273	-56	1233	"M5B"	0.599715186584678	0	0.530109136655526	0.543283959661091	0.246794850595149	0.78891801544766	0.900786221917975	0.298271814464784	0.31511602169564	0.167090293663438	0.442969285864982	0.447071381758826	0.0736169489266975	0.0650872431062025	0.273472747341977	0.471721213431181	0.103643398086929	0.702790838771577	1.27	4.328	6.558	0.735	NA
"Acer negundo"	"Australian"	767	48	0.55	0	1	0.34149	59.04897	0	2702	0	0	0	0	22.56	0.382	252	1.881	-0.445071280579098	-0.0830545775723984	-0.578796853032879	0.2277951018316	-0.777832635579816	-0.837187488403958	305	-40	818	"M2A"	0.950363361973871	0	1.19678048185609	1.21265185809774	0.544757839278346	1.76793292694011	2.40015144399831	NA	NA	NA	NA	NA	0	0	0.588694795055222	0.331660751284733	0	0.0569266029074575	1.398	NA	10.345	0	NA
"Acer negundo"	"Palearctic_West"	906	981	0.408	0.00059	0.99941	0.36019	22.49039	2	2660	0.013	0	2	0.005	29.755	1.323	259	1.515	-0.313501019561076	-0.145952266737406	-0.0743234069141663	0.118946867491944	0.229611401057938	-0.0233516473867682	279	0	651	"M2A"	0.800345587493396	0	0.801801351001141	0.832308450934083	0.378825316595133	1.14318163899836	1.36220476089347	NA	NA	NA	NA	NA	0.351967878522182	0.631932700887843	0.667392377752516	0.0170201997962289	0.00141539006733648	0.445027574546977	2.692	NA	2.876	0	NA
"Acer platanoides"	"Nearctic"	2177	137	0.397	0.11035	0.88965	0.11175	45.61091	55	2812	5.033	0.183	55	0.199	3.078	0.067	137	0.706	0.121186273199508	0.284976236788693	-0.212471846541706	0.263487614193475	0.215091385837581	0.261710396588124	265	-142	897	"M5B"	0.790033750986998	0	0.710688184803349	0.759106422768872	0.341596221353286	1.04304599602371	1.17532892375541	0.691460951392561	0.726291573096729	0.334475986270118	0.978970995660677	1.17532892375541	0.264553205892374	0.620918103326671	0.747291284044563	0.0163966323362179	0.0221427300968215	0.578900709607191	2.56	3.347	8.484	1.584	NA
"Acer platanoides"	"Palearctic_West"	2177	534	0.419	0.02112	0.97888	0.21716	20.41147	11	2812	0.431	0.016	11	0.04	5.981	0.293	187	1.87	0.121186273199508	0.284976236788693	0.0500808283543617	0.561717571019031	0.263844509834757	0.159412679547221	265	-142	897	"M2A"	0.931349414219901	0	0.854643912122253	0.791583617520041	0.353957173764982	1.44534594249291	2.06162761623762	NA	NA	NA	NA	NA	0.0298103554828588	0.0870229942415826	0.946401242298137	0.0159780625588268	0.0018892328016775	0.321936329837647	1.97	NA	7.565	0	NA
"Acer pseudoplatanus"	"Australian"	1561	59	0.344	0.17194	0.82806	0.04839	55.38634	43	2927	9.523	0.444	43	0.267	1.039	0.019	51	0.333	-0.0529693816830843	0.252200067533709	-0.29627260379196	0.604535827590964	-0.546505987328002	-0.192199346691575	237	-18	773	"M2A"	0.885285150512969	0	0.891267359689309	0.893922710882487	0.429763417132824	1.33801662363381	1.7047019334977	NA	NA	NA	NA	NA	0	0	0.138204304926822	0.792525593465347	0.00760408582907138	0.191953715241219	0.977	NA	4.676	0	NA
"Acer pseudoplatanus"	"Nearctic"	1586	45	0.408	0.06727	0.93273	0.09232	34.24367	23	2885	2.304	0.103	23	0.113	2.063	0.06	87	0.626	-0.0475927166690304	0.267913749286251	-0.317595060059851	0.462861665070765	-0.142725058923158	0.17224056900342	268	-101	908	"M2C"	0.85269022348764	0	0.694704853447709	0.728163718172389	0.341185982384905	1.00894479459918	1.17371688198667	NA	NA	NA	NA	NA	0.0506309102165714	0.143842905602858	0.82327541520078	0.0904215939717582	0.0114963621818501	0.596545347694897	1.936	NA	7.59	0	NA
"Acer pseudoplatanus"	"Palearctic_West"	1586	1047	0.297	0.16344	0.83656	0.10151	40.56999	150	2885	6.631	0.297	150	0.739	2.268	0.056	87	0.327	-0.0475927166690304	0.267913749286251	0.067762263653441	0.731640698016518	0.0546016395108535	0.12947771473043	268	-101	908	"M2C"	0.910289008361429	0	0.897732827707892	0.903800841630873	0.39072613465487	1.42630771582279	1.8469804889553	NA	NA	NA	NA	NA	0.00930782035680764	0.0169366113918906	0.689847735946158	0.199080194322696	0.0135314330413698	0.412610393633023	1.6	NA	15.982	0	NA
"Acer saccharinum"	"Palearctic_West"	319	222	0.384	0.00871	0.99129	0.46068	19.221	7	2815	0.167	0.004	7	0.026	17.979	0.935	184	1.917	-0.371114117244664	0.039179843711687	-0.020753692443527	0.264683062278639	0.103116365888424	-0.0483411980913802	264	31	736	"M2A"	0.854034843869449	0	0.714998118443984	0.702574787677179	0.341186463303763	1.11537946477012	1.26060956520083	NA	NA	NA	NA	NA	0.0765180406345658	0.242429968000943	0.854594846819854	0.0544031713594182	0.00480707695137545	0.378453312041855	2.093	NA	3.77	0	NA
"Achillea millefolium"	"Australian"	2980	89	0.512	0.00738	0.99262	0.02694	93.62054	14	2573	0.691	0.015	14	0.027	1.262	0.013	159	0.43	-0.0533287646775305	0.385960758514877	-0.312136657951628	0.606318145326024	-0.764658451150104	-0.761715568519136	232	-22	852	"M2A"	0.93663139279591	0	1.82147231587697	1.69396147026175	0.712970011934744	3.30933266582182	4.86217037538389	NA	NA	NA	NA	NA	0	0	0.211887829022878	0.710221247877632	0.0022410799831799	0.122404130900434	1.086	NA	8.169	0	NA
"Achillea millefolium"	"Neotropical"	4633	6	0.292	0.21282	0.78718	0.53602	211.10538	74	2351	44.926	0.59	74	0.1	40.844	0.193	478	1.435	0.235357053766308	0.419079796482632	-0.640204971406461	1.40654509444979	-0.542406962200363	0.0368070486857706	248	-148	927	"M2A"	0.942880182823649	0	1.41960851646882	1.40761168300059	0.631404830168046	2.19718845534771	2.62402670144785	NA	NA	NA	NA	NA	0	0	0.549308069573785	0.327227599777742	0.000694755078387865	0.131849103917834	1.44	NA	9.029	0	NA
"Achillea millefolium"	"Sino-Japanese"	4554	25	0.127	0.15658	0.84342	0.9467	49.18627	31	2433	7.702	0.105	31	0.047	69.504	1.413	548	3.971	0.242514466473171	0.389014769538937	-0.949043542842236	1.02662466312047	0.214515897120107	0.261307844684578	219	-70	782	"M2A"	0.957603965372991	0	1.34857521190127	1.35284448191838	1.00501159952225	1.69444164343527	1.91777319831328	NA	NA	NA	NA	NA	0.0280661874891445	0.283243644507063	0.983741214127067	0	0	0.0774121861870807	2.256	NA	12.061	0	NA
"Acroptilon repens"	"Australian"	23	26	0.177	0.0554	0.9446	0.79118	14.22571	5	2917	0.788	0.011	5	0.029	57.341	4.031	141	4.029	-0.266224817562106	-0.703160106572171	-0.617556905459379	-0.55134453805219	-0.732096621786424	-1.02392456577841	331	-71	433	"M2A"	0.960574378557793	0	0.576824880727732	0.544467552468138	0.233843473762568	0.897650379662212	1.39757670552427	NA	NA	NA	NA	NA	0	0	0.29791258452888	0.423393572321072	0.00734831589127676	0.150454812415948	1.304	NA	12.949	0	NA
"Acroptilon repens"	"Nearctic"	57	144	0.276	0.03316	0.96684	0.3682	56.50955	42	2654	1.874	0.01	42	0.097	70.698	1.251	216	0.831	0.339201146479409	-0.460666437092144	-0.263285982187436	-0.687711586161211	0.711645908448868	-0.0622371953512246	221	17	124	"M2A"	0.918313016209006	0	1.32033194667457	1.32044220833085	0.62461574189055	2.04913866188748	2.39352919213481	NA	NA	NA	NA	NA	0.879446391476848	0.575724235722943	0.0170626184036823	0	0.0856431179207866	0.159744880254918	3.894	NA	6.411	0	NA
"Acroptilon repens"	"Palearctic_West"	52	16	0.018	0	1	0.95998	5.17481	0	2663	0	0	0	0	170.645	32.976	411	29.357	0.266951784280504	-0.458660171707236	0.142182759377437	0.0132761132991741	0.517107539941536	0.0248199033608573	287	-136	406	"M2A"	0.910643798890644	0	0.3950586312152	0.390498850121412	0.249103752739598	0.531547840296582	0.554814036196866	NA	NA	NA	NA	NA	0.693889252224728	0.902533915676783	0.377104257042066	0	0	0.0951536842944026	3.111	NA	5.892	0	NA
"Adenanthera pavonina"	"Afrotropical"	75	16	0.142	0.15286	0.84714	0.05793	139.36697	123	2783	21.303	0.252	123	0.403	4.889	0.035	52	0.138	-1.82794392980224	0.780111813075061	-1.75697235596981	0.562220652996548	-1.67128981724535	0.363476719321434	324	169	1657	"M5B"	0.634118138390384	0	1.05958985337243	1.07322362068255	0.488209809690879	1.59902610619384	1.92524238036317	0.613615979085045	0.6259554660053	0.286286550748239	0.896492751626454	1.21753162553963	0.429684404400181	0.50772177233422	0.562026970282602	0.0391709173028654	0.00588873306019759	0.653809561150049	1.574	3.189	29.692	3.975	NA
"Adenanthera pavonina"	"Neotropical"	79	31	0.227	0.04109	0.95891	0.19868	80.55613	28	2612	3.31	0.03	28	0.059	21.782	0.27	240	0.909	-1.86406984353543	0.865725556903895	-1.56022328292828	0.45846996599509	-1.9429961424771	0.932850434380069	320	178	1708	"M5B"	0.614056296881852	0	1.0117326691221	1.03149438985051	0.440059118579111	1.53243760525162	1.80584071511099	0.912328298445263	0.932904656563981	0.430798285792844	1.36974172809044	1.55521215067997	0.0618251214888305	0.0190357016452882	0.0431779006685646	0.292417834343539	0.619083922737349	0.604741647359074	4.813	5.964	19.772	1.655	NA
"Adenanthera pavonina"	"Oriental"	79	12	0.215	0.1806	0.8194	0.40817	180.2722	81	2612	32.557	0.297	81	0.17	44.749	0.248	215	0.629	-1.86406984353543	0.865725556903895	-2.33131105830942	1.97197003771256	-1.9920814238747	0.830171895534596	320	178	1708	"M2C"	0.833344725996556	0	1.40775266427833	1.40025193621576	0.603412017506487	2.24322574618223	2.63391250587355	NA	NA	NA	NA	NA	0.0628147859554868	0.13713075569455	0.811158557394778	0.0700907417735322	0.0249625905453761	0.407960813972307	1.84	NA	6.785	0	NA
"Adenanthera pavonina"	"Panamanian"	78	11	0.124	0	1	0.50077	42.09903	0	2634	0	0	0	0	53.798	1.278	351	3.408	-1.86496510283826	0.8772731915609	-1.97010028960671	1.02319614563111	-1.91955758678694	0.881313943873946	315	190	1695	"M5B"	0.429114343762095	0	0.679937308173735	0.684237139809216	0.292133885692416	1.06729523325103	1.21636999927573	0.415978998339647	0.408394159938829	0.212267761030737	0.577449059884652	0.972628423282027	0.1052048419775	0.172329126828025	0.472773241230443	0.258108320299649	0.134718700406267	0.780658089283392	1.929	6.282	3.309	0.436	NA
"Aegilops cylindrica"	"Nearctic"	321	241	0.563	0.02986	0.97014	0.07283	33.91888	25	2871	1.013	0.023	25	0.115	3.221	0.095	70	0.407	-0.158444842924113	-0.4900360875994	-0.370099113080656	-0.435069606735849	0.000833212730699993	-0.322306647387019	283	-5	390	"M2A"	0.728357708322123	0	0.748817952336359	0.766747352627085	0.362278182958496	1.11466432662742	1.35455837494244	NA	NA	NA	NA	NA	0.646829447083246	0.734678554269529	0.271987625441473	0.0301193902544648	0.0562900615573796	0.615532734607461	3.365	NA	2.202	0	NA
"Aegilops cylindrica"	"Palearctic_West"	321	84	0.286	0.08804	0.91196	0.56127	30.45337	27	2871	2.681	0.061	27	0.124	24.823	0.815	138	1.302	-0.158444842924113	-0.4900360875994	-0.199044636650641	0.0899267493424896	0.116050086572018	-0.119153706893293	283	-5	390	"M2A"	0.808358142216485	0	0.592875230637339	0.603725165205601	0.264372069654918	0.838612751242782	1.24047579544884	NA	NA	NA	NA	NA	0.505179301304943	0.719442856838509	0.531784118850082	0.0133900663010448	0.00487459162977019	0.423654409869221	2.865	NA	2.978	0	NA
"Aegopodium podagraria"	"Australian"	1701	6	0.184	0.02747	0.97253	0.73087	20.03948	1	2878	0.55	0.025	1	0.005	16.167	0.807	185	7.115	0.0510799251241762	0.322732677511689	-0.245173131104316	0.464548558747418	-0.316340973491746	0.414849799116011	209	18	699	"M2C"	0.467744484426141	0	0.302449930299299	0.295812430766718	0.190905539733768	0.456029380318195	0.458330235638034	NA	NA	NA	NA	NA	0.0995173737810802	0.121200072303113	0.170629985691674	0.590283984713928	0.209131895938326	0.747538955076088	0.489	NA	4.169	0	"M2B"
"Aegopodium podagraria"	"Nearctic"	2377	65	0.257	0.07588	0.92412	0.23044	41.75427	23	2744	3.168	0.095	23	0.067	7.686	0.184	228	1.64	0.203977655331549	0.352742382247901	-0.155428916517618	0.51282683160497	0.521241160177342	0.316994052238845	227	-76	792	"M2A"	0.928422801578167	0	0.809687993599933	0.867235632590653	0.385759286872661	1.13565036877397	1.26882065443484	NA	NA	NA	NA	NA	0.204981137558871	0.747709164402791	0.845636059895447	0.00740567047522558	0.00306890034114066	0.379619306021896	2.646	NA	7.269	0	NA
"Aegopodium podagraria"	"Palearctic_West"	2378	632	0.318	0.02095	0.97905	0.27639	32.93316	12	2742	0.69	0.021	12	0.035	9.233	0.28	205	1.34	0.203778590535492	0.352914756499697	0.00592415098912292	0.776554637596451	0.37778962054842	0.203430364308301	227	-76	792	"M2A"	0.967836624357166	0	1.10742010215777	1.08807890098912	0.441845692433714	1.85524065091728	2.22820064320806	NA	NA	NA	NA	NA	0.0186471781798774	0.0509573387796381	0.977492187142537	0.00102415658578843	1.82262854472015e-05	0.23685686770387	2.023	NA	15.809	0	NA
"Agropyron cristatum"	"Nearctic"	305	355	0.387	0.00951	0.99049	0.12268	38.64523	24	2665	0.367	0.003	24	0.057	16.322	0.422	137	0.442	0.441625340487872	-0.305341125272713	0.197767907092494	-0.405471940724898	0.642382356420928	-0.0689006852917406	276	-177	467	"M5B"	0.719205741596317	0	1.05167475089213	1.07708408867396	0.490710189343888	1.58614405530368	1.82341147040571	1.00517316838921	1.04916372286762	0.461865474402355	1.44255286880665	1.76018494659098	0.689177977193104	0.45416719781886	0.107685662997723	0.0265822519464571	0.126581443771182	0.632429913553004	4.044	2.988	4.76	0.866	NA
"Agrostis capillaris"	"Australian"	1648	195	0.344	0.18418	0.81582	0.05274	80.76185	117	2825	14.875	0.397	117	0.445	1.978	0.024	55	0.169	0.0220392250718155	0.521915657048933	-0.433916397177734	0.606591861802954	-0.437281470815254	0.0606706130313629	261	-138	1074	"M5A"	0.683355370214704	0	1.32405445000276	1.1464391212928	0.497161754442321	2.43177171621344	3.10100412382768	0.485130131066432	0.495308400605902	0.233050517075551	0.736325102756259	0.8590465347423	0.0146131377625253	0.026262284551024	0.398744657497055	0.408314621313187	0.145122135676562	0.439279352512879	1.339	5.73	4.007	4.007	NA
"Agrostis capillaris"	"Nearctic"	3265	90	0.372	0.16336	0.83664	0.12437	122.40611	167	2626	19.997	0.341	167	0.361	7.3	0.06	148	0.308	0.34942658399788	0.540989987295688	-0.25538424965623	0.572075251993661	0.534024313444431	0.225775219072691	206	-86	834	"M2A"	0.90390741852799	0	1.38333904078022	1.25289140427231	0.539513473899623	2.55700247869517	3.04126246140334	NA	NA	NA	NA	NA	0.0887572515187038	0.373958777953315	0.919311500771959	0.00538548519003396	0.00202290301386422	0.4217556475762	2.346	NA	5.505	0	NA
"Agrostis capillaris"	"Neotropical"	3263	9	0.336	0.1076	0.8924	0.39334	112.2211	22	2633	12.075	0.207	22	0.048	22.998	0.205	318	2	0.350021251879377	0.541754032218992	0.0504194031888939	0.887595478854274	0.0994673037551292	0.253415430980157	241	-179	980	"M5B"	0.841133253582985	0	0.858624469415564	0.904514475484608	0.413822152496897	1.24129573820134	1.46531423773798	0.683052208894905	0.730465057369646	0.313725573328808	0.999087052580627	1.12231868434088	0	0.0498367295836922	0.716156039330772	0.231671436724119	0.0118976067532082	0.285552197977081	1.783	0.562	8.399	5.393	NA
"Agrostis gigantea"	"Australian"	2028	61	0.21	0.24222	0.75778	0.21948	56.35344	94	2870	13.65	0.652	94	0.431	4.594	0.082	101	0.479	0.0308261762038819	0.352181134280162	-0.496220875020918	0.289847140613921	-0.635924300726321	-0.610771808414495	244	-72	869	"M2A"	0.917210990748323	0	1.15772334081386	1.12172466975299	0.475342902230955	1.80805192034167	2.70497095416895	NA	NA	NA	NA	NA	0	0.000467613276641685	0.257834119552671	0.62738852183884	0.00247263443303136	0.114623546348783	1.106	NA	6.331	0	NA
"Agrostis gigantea"	"Nearctic"	2878	626	0.282	0.16606	0.83394	0.0356	94.20771	191	2615	15.644	0.474	191	0.404	1.174	0.012	159	0.315	0.216855000538236	0.338013196873357	-0.0711548837606024	-0.0217787072913348	0.626264469966437	0.0919942086379355	221	-60	750	"M5B"	0.721247111088015	0	1.13018289832972	1.1127746698098	0.517659984157687	1.65333433188234	2.67508616835981	1.10664026242274	1.10940653526209	0.505265301885248	1.68468516915504	2.21328556226453	0.440668741287222	0.633246531586891	0.51577230243397	0.0111062623941382	0.0382845071061328	0.577288121790442	2.469	3.392	18.356	2.127	NA
"Agrostis gigantea"	"Neotropical"	2872	36	0.418	0.31703	0.68297	0.04842	147.72985	108	2652	46.834	1.435	108	0.248	1.58	0.011	176	0.478	0.21881688860692	0.34030762780272	-0.244755286514786	-0.0197169353171978	-0.0106213384630045	0.0632655035906833	212	-38	711	"M5B"	0.416045937265972	0	0.799181979179624	0.791689961377972	0.325110126016765	1.33819513453208	1.50260321819715	0.880879921080111	0.89188539865678	0.397452853770336	1.3286315996711	1.51301127956523	0.155583751038999	0.193838367275389	0.422860808050266	0.264185286446674	0.108232699993012	0.803410480939013	2.251	1.465	0.334	10.865	NA
"Agrostis gigantea"	"Sino-Japanese"	2858	61	0.204	0.49086	0.50914	0.72249	93.6986	120	2648	45.993	1.438	120	0.273	23.102	0.247	313	1.267	0.220999258076717	0.333849902212138	-0.71266769554516	1.07809152653462	0.34779396416986	0.216849840277993	212	-38	711	"M2A"	0.965235610848872	0	1.1519266568189	1.0925435817689	0.553635899649824	1.96502073107382	2.30175961138056	NA	NA	NA	NA	NA	0.0124785218924775	0.119794486714017	0.995584004728265	0	0	0.0940168903421654	2.049	NA	14.647	0	NA
"Agrostis scabra"	"Palearctic_West"	1136	57	0.229	0	1	0.58378	33.38544	0	2331	0	0	0	0	88.588	2.654	643	5.64	0.360252933600354	0.181888184483917	0.142563903244812	0.330077703970824	0.483064838874261	0.101817148597918	226	-92	641	"M2A"	0.840841793755726	0	0.791100128431911	0.813200180378758	0.383440484386793	1.18815657154037	1.87057349757601	NA	NA	NA	NA	NA	0.136096175489859	0.37271554331924	0.837223467218255	0.0448660424880959	0.00656662619398469	0.520745742678621	2.325	NA	3.495	0	NA
"Ailanthus altissima"	"Australian"	73	105	0.444	0.02692	0.97308	0.42032	35.12221	14	2836	0.945	0.012	14	0.056	32.24	0.918	128	0.928	-0.944879136626956	0.449874864983471	-0.618873013243456	0.0100079466177437	-0.667973281753458	-0.0473289360741048	316	-4	1304	"M5B"	0.41944197564726	0	0.716500400583969	0.71428309212136	0.304580785243408	1.09164019124001	1.53751457506077	0.470055797408888	0.495336099040133	0.25259252114996	0.654855287824257	0.704287357893349	0.0992579545497614	0.11162429950811	0.475389974658535	0.245607113048954	0.181893605951793	0.69000858453426	1.838	6.282	5.901	0.63	NA
"Ailanthus altissima"	"Nearctic"	82	273	0.353	0.11634	0.88366	0.33839	63.7188	67	2642	7.413	0.071	67	0.15	35.199	0.552	222	0.763	-0.852074577425732	0.469114547379636	-0.540984112061425	-0.126520433413726	0.171882453397461	0.0790147514758819	276	70	1155	"M5A"	0.806925228485857	0	1.06161367827975	1.13255521650127	0.505306877629022	1.52946680145065	1.98794463957882	0.970806590257121	0.989996471347326	0.42813684945999	1.47606804922672	1.60230085767554	0.483757217366183	0.701446473867136	0.536555104230507	0.00102168241777581	0.00933588576448833	0.372807669699369	2.554	3.64	8.155	8.155	NA
"Ailanthus altissima"	"Palearctic_West"	67	892	0.27	0.03012	0.96988	0.39214	26.31725	37	2744	0.793	0.009	37	0.108	35.787	1.36	165	0.764	-0.733542086002869	0.407984828778407	-0.225830232191325	0.0605810832492373	0.267210116999164	0.0682815052927245	301	-18	1200	"M2A"	0.868904470484243	0	0.94435875212589	0.999393576304261	0.453489653345945	1.34306365965189	1.52909546974794	NA	NA	NA	NA	NA	0.478065302310204	0.82383388409078	0.583591423895469	0.000886834874135341	0.00118281844112147	0.326062691328295	2.941	NA	4.146	0	NA
"Ailanthus altissima"	"Saharo-Arabian"	43	22	0.501	0.22992	0.77008	0.28105	124.98862	65	2742	28.738	0.284	65	0.188	28.458	0.228	164	0.664	-0.560158817309589	0.152472947601905	-0.46771044616684	-0.413042975228841	-0.246454598410696	-0.439093418419846	308	-50	1021	"M5B"	0.690778334159873	0	0.788240062544052	0.834007467283826	0.375031675913238	1.15559218983047	1.26572150408798	0.648672547877555	0.686571163679703	0.28387898038498	0.936958715837464	1.05396295668555	0.154263608196994	0.378812747416883	0.661278963420488	0.170233115079526	0.0203245255220802	0.665161861685773	2.438	0.869	5.129	1.824	NA
"Akebia quinata"	"Australian"	69	12	0.56	0.33762	0.66238	0.38504	85.4463	46	2914	28.849	0.56	46	0.264	19.833	0.232	82	0.594	-0.897342743516026	0.779849732242485	-0.500030219769025	0.497558444893463	-0.700629410628153	0.500743877523814	274	45	1387	"M5B"	0.663395080149361	0	0.734819152080839	0.716446725147579	0.307459280086816	1.14440540150529	1.29447114240491	0.481552739008715	0.467061863993236	0.190713051536939	0.799142187122914	1.06281602063857	0.0412227693904583	0.0346340143676904	0.69995372169191	0.153124751431704	0.0823463747451725	0.650568324751736	1.91	0.789	27.24	0.645	NA
"Akebia quinata"	"Nearctic"	77	27	0.132	0.04047	0.95953	0.69183	20.73768	6	2853	0.839	0.013	6	0.026	45.091	2.174	168	2.301	-0.94954350339702	0.863061603540584	-0.487152019742492	0.403275371732576	-0.782945801180497	0.3034394540455	290	3	1517	"M5B"	0.798385751560841	0	0.427020675948231	0.443633860864691	0.234377626617321	0.580334021088914	0.638021876823783	0.536963362198333	0.549711318699317	0.231963049193741	0.807800501108515	0.923573642629599	0.0189568012381694	0.0152815460082325	0.0111152148928181	0.875302675558782	0.111271848426697	0.651787755272555	5.89	0.903	1.539	12.147	NA
"Akebia quinata"	"Palearctic_West"	62	15	0.031	0.97701	0.02299	0.97209	32.33426	67	2956	31.591	0.744	67	0.508	41.257	1.276	128	1.803	-0.893506518448894	0.712673610294132	0.079229974361231	0.18637513698363	-0.524404915737202	0.375223862767291	267	72	1303	"M3B"	0.817874036449983	0	0.5221371402837	0.5221371402837	0.475553973663702	0.568720306903698	0.580366098558697	0.395609002574642	0.395609002574642	0.260389682265951	0.530828322883334	0.564633152960507	0	0	0.907313808003229	0	0.0926861919967711	0.937592202742638	2.062	5.204	226.997	10.751	NA
"Albizia julibrissin"	"Nearctic"	118	155	0.137	0.07001	0.92999	0.42142	37.90482	32	2683	2.654	0.022	32	0.079	50.843	1.341	267	1.571	-0.875065500044539	0.759220039115632	-0.87688846696907	0.116359240169595	-0.509487748636342	0.160130165959592	291	-3	1442	"M5A"	0.629366293242693	0	0.681376862728944	0.710881298203982	0.339946224372176	1.00831194631859	1.11601321616343	0.617227698111153	0.64115804949772	0.300519278800941	0.905346192884997	1.0314427529764	0.437105429759157	0.524965392596993	0.498927964120674	0.0377847400030264	0.0403463372888892	0.614955378896661	2.351	3.705	2.899	2.899	NA
"Albizia julibrissin"	"Palearctic_West"	94	50	0.273	0.08503	0.91497	0.5754	29.26907	12	2851	2.489	0.029	12	0.051	48.842	1.669	158	1.736	-0.738952228632899	0.612293166025304	-0.400145233854974	0.0666833440029014	-0.247695810447945	0.1707925915231	251	85	1150	"M5B"	0.62782407552835	0	0.537820406957838	0.530614773889958	0.227919049744343	0.835732325120073	0.964373633104354	0.571660199276155	0.54494517407583	0.277699459915247	0.898972773325794	1.00774649996362	0.314657895042621	0.369500459766011	0.636450926377418	0.0190740508684109	0.0422124866024392	0.622386280534802	2.271	3.637	25.959	1.519	NA
"Albizia lebbeck"	"Afrotropical"	129	54	0.115	0.08733	0.91267	0.03601	112.42777	120	2724	9.818	0.086	120	0.33	4.103	0.036	32	0.071	-1.44407103457556	-0.141560913436935	-1.63183854298448	0.0518551293136439	-1.38355988825651	-0.348993936504508	332	172	951	"M4B"	0.756573579514093	0	1.22446798094062	1.1526388413396	0.471677926582061	2.15994766390525	2.51288740473255	0.670276992119375	0.710772268384499	0.31839489759607	0.948014059332359	1.04518414695781	0.2024152574617	0.621000507755124	0.795675819932604	0.072858158127673	0.0293255538050982	0.686459561774152	2.613	5.754	6.422	0.001	NA
