"species.name"	"region"	"native_occurences"	"naturalised_occurences"	"Dstat_overlap"	"expansion"	"stability"	"unfilling"	"total.occupancy"	"expansion.observed.cells"	"expansion.potential.cells"	"nnd"	"nnd.propn"	"nnd.observed.cells"	"nnd.observed.cells.propn"	"nnu"	"nnu.propn"	"nnu.observed.cells"	"nnu.observed.cells.propn"	"native_center_x"	"native_center_y"	"natur_center_x"	"natur_center_y"	"natur_poten_x"	"natur_poten_y"	"native_center_tmax"	"native_center_tmin"	"native_center_precip"	"circular_model"	"circ_rstat"	"circ_pstat"	"mean_exp_dist1"	"median_exp_dist1"	"ten_exp_dist1"	"ninety_exp_dist1"	"max_exp_dist1"	"mean_exp_dist2"	"median_exp_dist2"	"ten_exp_dist2"	"ninety_exp_dist2"	"max_exp_dist2"	"proportion_tmax"	"proportion_tmin"	"proportion_precip"	"CV"	"exp_dir1"	"exp_dir2"	"concentration_dir1"	"concentration_dir2"	"alt_circular_model"
"Sorghum bicolor"	"Panamanian"	1025	69	0.116	0.22555	0.77445	0.08419	181.21942	243	2633	40.874	0.567	243	0.534	6.064	0.033	109	0.185	-1.41051125488994	-0.0922739116944133	-1.86236460248927	0.812702248527351	-1.79607942719063	0.61022729830475	338	141	1010	"M5B"	0.591820827023775	0	2.02679840486095	1.84091760254601	0.965393022929479	3.31554681929544	3.77041167156048	0.835569010909486	0.826979050878574	0.690755298760381	0.969814926212213	1.03042402932714	0.36484862125324	0.420118831108553	0.51167009050006	0.168882127665682	2.018	3.783	2.679	31.689	NA
"Sorghum halepense"	"Afrotropical"	93	75	0.224	0	1	0.32782	51.68738	0	2483	0	0	0	0	41.834	0.809	395	1.881	-0.833528346854499	-0.545393771585338	-0.678563044951278	-0.399046343705493	-1.31041631464906	-0.60489437393137	340	39	633	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Sorghum halepense"	"Australian"	84	270	0.504	0.09888	0.90112	0.10324	59.43095	121	2697	5.876	0.064	121	0.309	9.417	0.158	115	0.29	-0.781047220730902	-0.663836308930451	-0.757976262851278	-0.210701271164576	-0.93681972789266	-0.947227866894863	321	92	457	"M2A"	0.985678274513368	0	1.98847223988262	1.99732907024065	1.48499098430408	2.39574983119469	2.64315749017283	NA	NA	NA	NA	NA	0	0	0.94771093746921	0.0342320130626362	1.733	NA	35.168	0	NA
"Sorghum halepense"	"Nearctic"	90	720	0.477	0.02612	0.97388	0.08356	58.62523	63	2560	1.531	0.014	63	0.119	9.026	0.154	170	0.404	-0.780013705753647	-0.6038764133105	-0.704185769737727	-0.466441819329422	-0.350043105358175	-0.319731631356606	336	43	567	"M2A"	0.967704317512947	0	1.48775880263906	1.48740419508973	1.27540289855384	1.73506227140087	1.89016156575606	NA	NA	NA	NA	NA	0	0.0872095049905639	1	0.0570377580957896	2.129	NA	15.745	0	NA
"Sorghum halepense"	"Neotropical"	89	94	0.176	0.07313	0.92687	0.17233	142.79061	52	2393	10.442	0.081	52	0.075	22.155	0.155	297	0.66	-0.829569478752765	-0.469229573287743	-1.16313082204382	0.0766015602547847	-1.58803624950039	0.592886231019067	303	125	533	"M4A"	0.85177012608125	0	0.780375124433787	0.818302259200885	0.459479670309355	1.06736373586774	1.16926220745978	0.701249326023674	0.67380212347669	0.599706791640469	0.830239062953864	0.885036139243885	0.0624129058836247	0.0327342265924188	0.0347616219704254	0.392749335451525	1.08	4.221	13.21	13.21	NA
"Sorghum halepense"	"Oceanian"	8	6	0.018	0.72577	0.27423	0	289.69669	412	2991	210.254	3.11	412	4.247	0	0	0	0	-2.44718257012409	1.92068290399496	-2.12737612941587	1.6643528414784	-2.50014005410325	1.99157035155268	317	199	2550	"M5A"	0.671792654455897	0	1.57033529791568	1.55443870540668	1.02844437443889	2.13895244744027	2.46083182487975	1.05041529837586	0.964861172414678	0.593744638562091	1.62982628139264	1.91682963811253	0.197812164797552	0.111390168220636	0.0208882591656711	0.597106875559841	5.47	4.134	2.633	2.633	NA
"Sorghum halepense"	"Oriental"	85	11	0.041	0.26335	0.73665	0.95738	77.03199	38	2499	20.286	0.16	38	0.065	121.607	1.579	498	3.86	-0.901602292849808	-0.536102296753917	-1.96370650465832	1.45000611411702	-1.82446228405904	0.301679942543192	344	46	661	"M2A"	0.954935920335064	0	1.00787753999454	0.757578216787254	0.391372469613358	2.18840335114441	2.38563199730066	NA	NA	NA	NA	NA	0	0	0.449307891489142	0.0691774906649512	1.427	NA	11.365	0	NA
"Sorghum halepense"	"Palearctic_West"	81	758	0.321	0.23507	0.76493	0.27846	44.73303	109	2825	10.515	0.143	109	0.414	20.485	0.458	120	0.476	-0.67869760775264	-0.722282993974309	-0.232175016714888	0.0156589073390667	-0.185446432044942	-0.285706413800621	333	39	455	"M2A"	0.935902010369248	0	1.17986715180668	1.18727327788125	0.832500714363124	1.46629078656531	1.72371712101945	NA	NA	NA	NA	NA	0	0	0.794036152157069	0.156221497944655	1.695	NA	8.08	0	NA
"Sorghum halepense"	"Panamanian"	48	66	0.276	0.26251	0.73749	0.35572	147.24988	160	2604	38.655	0.312	160	0.331	44.08	0.299	181	0.391	-0.975344377478078	-0.109948534027219	-1.71816606930559	0.572297525790326	-1.82658585049057	0.790659375769194	297	131	798	"M5B"	0.490322316750361	0	0.906708357348012	0.866838178482584	0.440348402737412	1.42502760307675	1.74582452584039	1.8495461953185	1.87643274821819	0.611570703981831	3.13064825107432	3.31324840107244	0.448892028801873	0.137997357766565	0.117754038183068	0.800411745005275	4.395	1.655	22.08	1.006	NA
"Sorghum halepense"	"Sino-Japanese"	73	28	0.095	0.26961	0.73039	0.92512	35.92832	37	2499	9.687	0.088	37	0.063	101.819	2.834	525	5.198	-0.760390805139096	-0.352213538983823	-1.07812051467008	0.772343118437197	-0.706912060416534	0.187231078250146	320	45	691	"M2A"	0.987872180018861	0	1.18166171755987	1.14685608213178	0.894931504966319	1.53696946134154	1.78606582623327	NA	NA	NA	NA	NA	0	0.00972962003845938	1	0.0166110968023968	1.993	NA	41.482	0	NA
"Sparaxis tricolor"	"Nearctic"	6	8	0.184	0.75504	0.24496	0.1881	80.47719	91	3054	60.763	2.784	91	2.676	4.105	0.051	7	0.059	-0.522688154069713	-0.665006666623851	-0.645473727499913	-0.258485124769711	-0.50364645060971	-0.691105514251429	309	52	389	"M5B"	0.648278238459346	0	0.910720566660774	0.930448886375665	0.582229264049775	1.20447491118446	1.33588112458755	0.543389410726921	0.550229197778146	0.299233446712011	0.722477884836444	0.820021880227321	0.324187765428244	0.45191306511334	0.565344485879658	0.34503153500621	1.467	2.939	20.614	2.879	NA
"Spartina alterniflora"	"Australian"	102	8	0.152	0.27317	0.72683	0.87305	27.43951	15	2767	7.496	0.074	15	0.047	88.827	3.237	285	5.588	-0.628265750618575	0.536286313836404	-0.790694670964543	0.931978479070004	-0.732420362204946	-0.0020551198176794	301	-65	1293	"M2A"	0.99485521401373	0	1.28432627991438	1.30170823842342	1.16976618660163	1.43386415766711	1.43990308872097	NA	NA	NA	NA	NA	0	0	1	0.00575016991507638	1.715	NA	97.438	0	NA
"Spartina alterniflora"	"Palearctic_West"	93	23	0.439	0.01284	0.98716	0.49387	39.55596	2	2807	0.508	0.006	2	0.007	40.914	1.034	198	2.329	-0.398130821865844	0.517404141101292	-0.35076048928537	0.546589745528023	0.107537642780428	0.206301317522229	253	-1	1065	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Spartina anglica"	"Australian"	146	27	0.219	0.49273	0.50727	0.10329	55.64909	55	3012	27.42	1.12	55	0.724	2.529	0.045	26	0.248	-0.0169206820224172	0.517447373221152	-0.402139320448533	0.619858374232981	-0.159888669107775	0.538674111255895	268	-145	1101	"M5A"	0.898961690156688	0	0.534259789002589	0.551833170396298	0.424108396381732	0.63059520334071	0.636626750141658	0.735178906055601	0.742446409646304	0.462339544987169	0.995856356274682	1.08140336226278	0.160512843326697	0.661061362698247	0.877090388687311	0.228237156940899	4.12	2.569	9.215	9.215	NA
"Spartina densiflora"	"Nearctic"	21	6	0.111	0.64362	0.35638	0.0263	159.02117	148	3011	102.349	3.787	148	1.922	0.711	0.004	6	0.027	-0.756114779132789	-0.103156716086496	-0.728963191311357	0.150132407520865	-0.67663719867373	-0.155471454269739	292	82	766	"M5B"	0.625937315559128	0	0.804062446139261	0.814988994055602	0.586728337948556	1.01772904634983	1.08670425291061	1.15387588762161	1.14344417873581	0.714459631100754	1.59994797352899	1.85339274670477	0.226459865568392	0.186869874974802	0.475033051782927	0.642487538926935	3.826	1.494	3.701	18.619	NA
"Spartina densiflora"	"Palearctic_West"	21	11	0.291	0.1073	0.8927	0.69631	10.31002	3	3011	1.106	0.041	3	0.039	18.819	1.825	60	3	-0.756114779132789	-0.103156716086496	-0.663497003575447	-0.494081920057852	-0.49604042982826	-0.298548173227913	292	82	766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Spathoglottis plicata"	"Panamanian"	88	7	0.07	0	1	0.51817	122.22669	0	2369	0	0	0	0	105.65	0.864	568	3.762	-2.20422863700871	1.80401167686621	-2.2826350035329	1.82487289541989	-1.9718083334979	1.03540226313973	302	187	2385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Sphagneticola trilobata"	"Australian"	202	57	0.654	0.02109	0.97891	0.06602	100.65064	20	2715	2.123	0.019	20	0.054	7.267	0.072	104	0.36	-1.6011506584341	0.564863390139511	-1.41431806345677	0.615758883219918	-1.0585365389466	-0.51839681389541	297	208	1361	"M4B"	0.802109404444767	0	0.63772164116726	0.634854268370373	0.576691867089771	0.699898364363503	0.716159388361786	1.343029506996	1.34194759739936	1.03680183747829	1.67574984794678	1.82520042659808	0.107232253310251	0.101992172930612	0.119631537322493	0.414238463249631	4.424	7.565	1.738	31.691	NA
"Sphagneticola trilobata"	"Nearctic"	256	18	0.357	0.07283	0.92717	0.13591	183.5631	68	2520	13.368	0.084	68	0.12	21.592	0.118	154	0.32	-1.80233499801325	0.832915983200785	-1.43425358226895	0.639430737882983	-0.882188400282099	-0.136875630913026	322	161	1689	"M2B"	0.985866720924688	0	2.87230274827959	3.01511700219989	2.43754223652749	3.18660891198553	3.2069198431817	NA	NA	NA	NA	NA	0	0	0.992899378561348	0.461107984276674	1.88	NA	226.999	0	NA
"Sphagneticola trilobata"	"Oceanian"	253	6	0.287	0.10983	0.89017	0.6588	242.4415	49	2295	26.628	0.131	49	0.062	134.318	0.554	481	1.332	-2.07939888571182	1.33214008584366	-3.07440773289415	3.17433260849299	-2.60082460667894	2.36691227762367	324	163	2099	"M2A"	0.996136412902892	0	2.43724433558486	2.53220804191128	1.85892471894826	2.89774856313319	3.0077107281241	NA	NA	NA	NA	NA	0	0	1	0.00589236328663101	1.813	NA	129.665	0	NA
"Sphagneticola trilobata"	"Oriental"	296	14	0.173	0	1	0.62519	178.34973	0	2189	0	0	0	0	135.238	0.758	617	2.188	-1.96719632066997	1.11660813211713	-2.67204312424604	2.55266295853619	-1.95073856612543	0.745059067134118	309	201	1862	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Sphagneticola trilobata"	"Panamanian"	297	31	0.033	0	1	0.58184	44.15407	0	2184	0	0	0	0	127.887	2.896	766	5.551	-1.96949682730445	1.1269120121838	-1.89412096573625	0.953740836898144	-1.92399311981443	0.951230690250431	313	189	1887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Spiraea japonica"	"Nearctic"	203	31	0.303	0.00811	0.99189	0.53526	35.93234	3	2650	0.291	0.003	3	0.007	58.193	1.62	342	3.455	-0.73012598568177	0.634275036577787	-0.435416274165277	0.401853989293562	-0.0691766253389752	0.35789267324683	276	15	1272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Spiraea japonica"	"Palearctic_West"	185	276	0.222	0.30468	0.69532	0.5998	27.13041	62	2770	8.266	0.087	62	0.195	57.027	2.102	192	1.021	-0.666342633451466	0.576675603103478	0.151454624451189	0.374619031453858	0.0701542462499172	0.281655509787695	252	68	1118	"M2B"	0.832450508606026	0	1.38235952722031	1.41542232973241	1.03219758839509	1.71808023865546	1.83736916512246	NA	NA	NA	NA	NA	0	0	0.842338326579452	0.617465440959329	1.709	NA	209.244	0	NA
"Spirodela punctata"	"Nearctic"	196	60	0.606	0.00829	0.99171	0.1332	46.58056	8	2675	0.386	0.004	8	0.019	14.052	0.302	190	0.823	-0.82264106881999	0.0109038576253539	-0.972663469549147	0.147057312483493	-0.559824705997963	-0.203442810726367	310	38	937	"M2A"	0.985601865457291	0	0.767546774095676	0.781591098640318	0.667441602136286	0.854831257045638	0.893639150152014	NA	NA	NA	NA	NA	0	0	0	0.0134230584463836	5.927	NA	34.982	0	NA
"Spirodela punctata"	"Panamanian"	173	9	0.063	0.44982	0.55018	0.96543	81.4965	59	2653	36.658	0.369	59	0.136	96.021	1.178	364	2.8	-0.866360318684328	0.171699848712972	-2.23789770942042	1.29421765377061	-1.6907743788442	0.621091707509339	275	119	918	"M5A"	0.843141529611295	0	1.47162786545026	1.47298781495285	1.06773020460862	1.95885051466522	2.18406264426327	1.07902707260795	0.959230123533997	0.588271475607096	1.73980501419795	2.18406264426327	0.375843683626347	0.644762408606746	0.615765888554634	0.11434173625729	1.675	2.853	5.512	5.512	NA
"Sporobolus cryptandrus"	"Palearctic_West"	836	6	0.245	0.00884	0.99116	0.79224	26.5469	1	2744	0.235	0.005	1	0.003	40.22	1.515	292	5.509	-0.267282168061187	-0.621865931641404	-0.450007333549496	-0.127502544743341	0.209560650778997	-0.0551707255821635	324	-64	468	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Sporobolus vaginiflorus"	"Palearctic_West"	209	40	0.465	0.0581	0.9419	0.38157	29.43194	19	2894	1.71	0.043	19	0.098	15.227	0.517	107	1.009	-0.398423131132789	0.0600460428467864	-0.203384911259368	0.402429026460398	0.0383512735012744	-0.00103054183762221	285	-20	842	"M2A"	0.994872933613168	0	1.34291266059692	1.3077149494405	1.118302511982	1.63239292369374	1.71604789328793	NA	NA	NA	NA	NA	0	0	0.642956860041306	0.00549854601722632	1.481	NA	97.774	0	NA
"Stellaria media"	"Afrotropical"	2097	20	0.279	0.00327	0.99673	0.35106	59.48346	1	2690	0.195	0.005	1	0.003	13.985	0.235	258	1.83	-0.0978989247988267	0.304972226036943	-0.515240137894485	0.0153374836874241	-0.917856238121514	-0.364418795453604	242	-26	836	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Stellaria media"	"Australian"	2314	448	0.264	0.01748	0.98252	0.19229	50.74962	54	2611	0.887	0.019	54	0.113	8.86	0.175	182	0.521	-0.0858427887519852	0.393237000661112	-0.591810196132046	-0.0665345763966349	-0.77036413173913	-0.723510504222283	277	-131	1047	"M5B"	0.943820002463312	0	0.625732812763744	0.633592579032498	0.602030248224735	0.643147564287749	0.645358493391683	2.57626654584951	2.68623128593622	1.9182401473097	3.22028003701941	3.48091497721074	0.00069240107348148	0.00069240107348148	0.975296219580613	0.192108747825802	5.201	1.762	3.462	24.023	NA
"Stellaria media"	"Nearctic"	3489	371	0.39	0.05279	0.94721	0.03609	109.40589	119	2385	5.775	0.08	119	0.169	2.608	0.024	202	0.326	0.173529777237122	0.453121609843465	-0.447967285399905	0.0738315206250728	0.386440830559712	0.0739956372848338	202	-15	764	"M5B"	0.693127725477296	0	2.03293775490074	2.019213055791	1.80545630350943	2.30074261996482	2.44094431966802	1.56227840032846	1.71097208050365	0.970246221797493	2.007704153474	2.1123348589739	0.328343244058941	0.38650643629815	0.643024436881043	0.522891847501965	2.629	4.219	4.465	1.671	NA
"Stellaria media"	"Neotropical"	3491	38	0.362	0.15988	0.84012	0.05614	222.09595	160	2395	35.508	0.489	160	0.231	4.074	0.018	210	0.327	0.173184698804153	0.4529550298482	-0.551924331837094	0.854133490221253	-0.570528409403046	0.122740762755394	202	-15	764	"M5B"	0.776962418860982	0	2.19912051366908	2.19818687831645	2.13176166442165	2.25112107089351	2.26405567215418	1.88667864380041	1.91037246589436	1.39660630869601	2.35648278092908	2.51956359070215	0.00490284570339109	0.0151499442093078	0.34858193540993	0.216862083232935	0.516	1.927	123.329	19.363	NA
"Stenocereus griseus"	"Nearctic"	6	19	0.162	0.86729	0.13271	0.59892	43.94491	92	3050	38.113	1.134	92	2.421	20.121	0.458	23	0.215	-1.38077747842893	-0.0382848714602583	-1.00726680031767	-0.490632658464352	-1.31260711633795	0.258805329473641	315	185	955	"M2A"	0.872659862836991	0	0.875878228397857	0.902066833140014	0.430832791887184	1.32503394686346	1.49533474215099	NA	NA	NA	NA	NA	0.22544058431633	0.0582464734305263	0	0.142910580788281	4.875	NA	4.255	0	NA
"Stenocereus griseus"	"Panamanian"	6	10	0.256	0.78097	0.21903	0.4647	54.42607	82	3050	42.505	1.265	82	2.158	15.612	0.287	18	0.176	-1.38077747842893	-0.0382848714602583	-1.20809202872955	-0.392268983250846	-1.38557164364981	0.290233338169866	315	185	955	"M2A"	0.963851002932969	0	0.78102248452473	0.773111480431897	0.364156188087759	1.18945773608463	1.30811116592451	NA	NA	NA	NA	NA	0.0250878424145712	0.0010913765262578	0	0.135930149702226	5.199	NA	14.097	0	NA
"Stuckenia vaginata"	"Nearctic"	41	99	0.216	0.6592	0.3408	0.00393	56.02227	185	3041	36.93	3.336	185	3.936	0.043	0.001	1	0.004	0.676147727448417	0.152082399186283	1.01507677218937	0.0107295137927233	0.751459468990726	0.163258956246986	224	-169	590	"M4B"	0.7728313567936	0	0.716032181419433	0.699855887605986	0.490775227505002	1.00248899943411	1.13497443599556	0.818366629747957	0.783598052931993	0.461945372002049	1.18074247594796	1.37419048947634	0.0513907531637888	0.0408215615674662	0.0558608258495292	0.716918438697789	2.271	5.412	0.001	13.93	NA
"Symphoricarpos albus"	"Australian"	375	9	0.381	0	1	0.32591	92.58262	0	2598	0	0	0	0	42.243	0.456	313	1.768	-0.332845928894053	0.275943574521755	-0.180537373677397	0.481545503571806	-0.759954189144314	-0.783939006699505	219	105	731	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Symphoricarpos albus"	"Palearctic_West"	505	2080	0.337	0.00146	0.99854	0.42598	22.17802	8	2523	0.032	0	8	0.014	63.154	2.848	342	1.481	-0.0361153705463872	0.100364215507991	0.0552910011232642	0.382126299556598	0.29333293807948	0.0458440629941867	237	0	649	"M2A"	0.995911188144124	0	1.71558502890145	1.65289340142172	1.47085113177483	1.95936111126191	2.22062962310973	NA	NA	NA	NA	NA	0	0	0.961443198587454	0.0046374464593566	1.643	NA	122.536	0	NA
"Syringa vulgaris"	"Australian"	8	9	0.059	0.85806	0.14194	0.40061	53.94485	88	3060	46.288	2.624	88	3.143	7.067	0.131	12	0.115	-0.236938743386721	-0.325580074106358	-0.107480664529085	0.398393765394136	-0.420042604829968	-0.47681968457547	312	-81	643	"M2A"	0.963807701473994	0	1.11953323987189	1.11204427341685	0.66611505534764	1.61706942155268	1.81838612624102	NA	NA	NA	NA	NA	0	0	0.0852785850363598	0.0539191645421172	1.061	NA	14.08	0	NA
"Syringa vulgaris"	"Nearctic"	8	109	0.085	0.86458	0.13542	0	68.57925	204	3060	59.293	3.361	204	7.286	0	0	0	0	-0.236938743386721	-0.325580074106358	-0.208553375157632	0.105956386365456	-0.193166313170554	-0.310166688183328	312	-81	643	"M2C"	0.750128025501514	0	0.892624889842823	0.919167426390158	0.544522514420428	1.22378855548565	1.37108150748864	NA	NA	NA	NA	NA	0.0671914813897447	0.131494123762309	0.675268069466808	0.690932723773617	1.695	NA	10.377	0	NA
"Syringa vulgaris"	"Palearctic_West"	8	1597	0.054	0.88317	0.11683	0	30.08882	249	3060	26.573	1.506	249	8.893	0	0	0	0	-0.236938743386721	-0.325580074106358	0.0755438727461903	0.331400009308318	-0.125675392069908	-0.241195603068196	312	-81	643	"M2C"	0.922807092242187	0	1.40777602501301	1.34216470229134	0.642945017783924	2.21723138363214	3.01454687606883	NA	NA	NA	NA	NA	0.0177805350169922	0.026525912278924	0.632180876256239	0.305815238998287	1.489	NA	10.788	0	NA
"Syzygium cumini"	"Afrotropical"	50	7	0.167	0.06974	0.93026	0.75003	39.96938	7	2844	2.787	0.038	7	0.029	55.126	1.379	181	2.586	-1.42455531079843	0.519654013886476	-1.66969058503892	-0.090857010525392	-1.58768841333534	0.230781064416618	321	104	1414	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Syzygium cumini"	"Australian"	48	16	0.409	0.3357	0.6643	0.00129	197.0255	211	2873	66.142	0.996	211	0.981	0.085	0	1	0.002	-1.39931699113318	0.479083488375484	-1.45164766491044	0.353515845340685	-1.33345270671578	0.0557236011579248	307	139	1325	"M5B"	0.885008187016398	0	1.23878362515145	1.26942662321587	0.965890575683474	1.43052535744866	1.49214623474282	1.54419538762602	1.50748802877881	1.27994398303273	1.88689017513479	2.0765012772453	0.0579933132446071	0.0574883367393686	0.92835990960899	0.852455130841101	2.881	1.882	0.944	14.725	NA
"Syzygium cumini"	"Madagascan"	46	15	0.503	0.28604	0.71396	0.03378	158.31765	107	2896	45.286	0.726	107	0.557	2.107	0.013	22	0.079	-1.44688452541009	0.547808371959036	-1.31118031321296	0.38679739345131	-1.52511432428297	0.572476706942715	311	132	1397	"M5B"	0.360101871505431	0	0.98075937317154	0.988571482733058	0.864591836323973	1.09985105790739	1.14185562036143	1.23622416599398	1.23501265326109	1.0053171283763	1.49332068207345	1.58778920417814	0.0422526940313936	0	0.103113487381702	0.585894726150802	0.97	4.894	3.668	6.541	NA
"Syzygium cumini"	"Neotropical"	50	122	0.212	0.28456	0.71544	0.02839	118.66168	268	2844	33.766	0.459	268	1.098	2.086	0.018	21	0.043	-1.42455531079843	0.519654013886476	-1.73286623795777	0.785514530539425	-1.64338497303463	0.593680336066249	321	104	1414	"M5B"	0.674921273614331	0	1.84051228187352	1.86674623476154	1.01423398606808	2.64653233786937	2.95577968353224	1.73085045402366	1.71180563679269	0.945438489414992	2.57008621179121	2.95577968353224	0.146860834897011	0.451851353702919	0.714114021564632	0.564887581460946	1.566	2.353	0.473	3.102	NA
"Syzygium cumini"	"Oriental"	50	16	0.065	0.28388	0.71612	0.23052	122.38369	98	2844	34.742	0.473	98	0.402	16.943	0.138	81	0.31	-1.42455531079843	0.519654013886476	-1.89665354788243	0.599122209098908	-1.71624051675025	0.366143568994658	321	104	1414	"M2C"	0.776752115019533	0	0.875037546486159	0.863490185291845	0.621917423379646	1.13522246904589	1.3103449381432	NA	NA	NA	NA	NA	0.448482154151193	0.801268548845561	0.608917102296482	0.488521226145685	2.96	NA	13.667	0	NA
"Syzygium cumini"	"Panamanian"	48	14	0.448	0.16343	0.83657	0.24972	71.43947	25	2873	11.675	0.172	25	0.116	16.905	0.237	95	0.655	-1.41751058063432	0.551697822757226	-1.8226585283508	0.888059639975943	-1.68386981329211	0.536039047269761	332	68	1484	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Syzygium jambos"	"Australian"	24	14	0.114	0.59391	0.40609	0	164.6839	264	3002	97.807	3.424	264	3.07	0	0	0	0	-1.43400946819462	0.618429902598813	-1.50977985870866	0.804799555712125	-1.37104407951973	0.480008965123086	331	66	1534	"M4B"	0.857340423739329	0	1.13580388307402	1.10456567839312	0.788207934426794	1.54666920663562	1.79575908482339	0.818514417851902	0.791428462246474	0.579052184882474	1.05053644591793	1.14795829120487	0.0758582975290426	0.127872461075214	0.862768791720472	0.820739799182651	1.918	5.06	11.055	0.001	NA
"Syzygium jambos"	"Madagascan"	24	27	0.074	0.73158	0.26842	0.12261	137.81786	183	3002	100.825	3.53	183	2.128	3.502	0.025	18	0.072	-1.43400946819462	0.618429902598813	-1.78566615382172	1.52249321564111	-1.46951165412353	0.612378615996001	331	66	1534	"M5B"	0.878989285150522	0	0.791583169302826	0.805032971333438	0.686369986929861	0.930921721201785	0.976396384906872	1.47664513805815	1.4538851274953	0.825180702611881	2.19169597069461	2.53562940440307	0	0.00827477483967752	0.858796667853864	0.204311383838497	6.236	2.002	1.743	12.682	NA
"Syzygium jambos"	"Nearctic"	24	30	0.115	0.6225	0.3775	0	157.73461	369	3002	98.189	3.438	369	4.291	0	0	0	0	-1.43400946819462	0.618429902598813	-1.53658426194492	0.740299725748611	-1.17172393044382	0.369105177824382	331	66	1534	"M2C"	0.895769754221666	0	1.61182572882902	1.53208121378905	0.96517270681226	2.27931218301862	2.88970872133933	NA	NA	NA	NA	NA	0.108627537781971	0.219371921368397	0.893533663053878	0.769671565145583	2.105	NA	24.407	0	NA
"Syzygium jambos"	"Neotropical"	24	167	0.041	0.64036	0.35964	0	155.98764	797	3002	99.888	3.497	797	9.267	0	0	0	0	-1.43400946819462	0.618429902598813	-1.59828560850825	1.07939960221177	-1.5471469849027	0.60047412205887	331	66	1534	"M2C"	0.846017955209815	0	2.0967284426885	2.03976836794367	1.06634058857497	3.21965571081905	3.82006716333619	NA	NA	NA	NA	NA	0.0134655624801193	0.0314957341753149	0.80749390740091	0.615796382279348	1.752	NA	44.32	0	NA
"Syzygium jambos"	"Oceanian"	16	14	0.148	0.53255	0.46745	0	51.23815	78	3043	27.287	1.796	78	1.733	0	0	0	0	-1.53953717734341	0.654368623041333	-1.37438655589306	0.925691686692992	-1.76393454019786	0.866471409118116	310	144	1481	"M2A"	0.882039588067372	0	0.784093868899081	0.798399126928137	0.474430621426875	1.07456734556663	1.21300495265322	NA	NA	NA	NA	NA	0	0	0.00575957556097032	0.24149443025215	0.308	NA	4.559	0	NA
"Syzygium jambos"	"Oriental"	24	12	0.023	0.83324	0.16676	0.71251	114.63104	166	3002	95.515	3.344	166	1.93	20.352	0.178	56	0.286	-1.43400946819462	0.618429902598813	-2.0738245282346	1.85270208109166	-1.56694719733893	0.663985512542409	331	66	1534	"M2A"	0.978370383549357	0	1.55776744451108	1.56274177821836	0.804841585081879	2.310118194347	2.69039121054193	NA	NA	NA	NA	NA	0.00276077691063556	0.01167920901198	0.980253524960854	0.0407071759618325	1.821	NA	23.375	0	NA
"Syzygium jambos"	"Panamanian"	24	152	0.029	0.69916	0.30084	0	182.30398	622	3002	127.46	4.462	622	7.233	0	0	0	0	-1.43400946819462	0.618429902598813	-1.99654552114843	1.4161989975733	-1.60104073886627	0.595758529636785	331	66	1534	"M4B"	0.813034568554481	0	0.94995151940773	0.954199679054055	0.660817196393465	1.1911484292298	1.30738957075918	2.22711467268978	2.13627891043428	1.09157238744417	3.57460494296108	4.32856480798184	0.0284385475661716	0.163720428842772	0.804297814410942	0.395547169754854	5.109	8.251	0.159	6.037	NA
