"source";"citation";"country";"scientific_name"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Solanum torvum Sw.";"Ecuador";"Solanum torvum"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Solanum torvum Sw.";"French Guiana";"Solanum torvum"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Solanum torvum Sw.";"Grenada";"Solanum torvum"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Solanum torvum Sw.";"Guatemala";"Solanum torvum"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Solanum torvum Sw.";"Guyana";"Solanum torvum"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Solanum torvum Sw.";"Haiti";"Solanum torvum"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Solanum torvum Sw.";"Honduras";"Solanum torvum"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Solanum torvum Sw.";"Jamaica";"Solanum torvum"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Solanum torvum Sw.";"Martinique";"Solanum torvum"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Solanum torvum Sw.";"Mexico";"Solanum torvum"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Solanum torvum Sw.";"Montserrat";"Solanum torvum"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Solanum torvum Sw.";"Nicaragua";"Solanum torvum"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Solanum torvum Sw.";"Panama";"Solanum torvum"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Solanum torvum Sw.";"Puerto Rico";"Solanum torvum"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Solanum torvum Sw.";"Venezuela";"Solanum torvum"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Solanum triflorum Nutt.";"Argentina";"Solanum triflorum"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Solanum triflorum Nutt.";"Canada";"Solanum triflorum"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Solanum triflorum Nutt.";"United States";"Solanum triflorum"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Solanum viarum Dunal";"Argentina";"Solanum viarum"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Solanum viarum Dunal";"Brazil";"Solanum viarum"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Solanum viarum Dunal";"Paraguay";"Solanum viarum"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Solanum viarum Dunal";"Uruguay";"Solanum viarum"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Solidago canadensis L.";"Canada";"Solidago canadensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Solidago canadensis L.";"United States";"Solidago canadensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Solidago gigantea Aiton";"Canada";"Solidago gigantea"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Solidago gigantea Aiton";"United States";"Solidago gigantea"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Solidago sempervirens L.";"Bahamas";"Solidago sempervirens"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Solidago sempervirens L.";"Canada";"Solidago sempervirens"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Solidago sempervirens L.";"Mexico";"Solidago sempervirens"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Solidago sempervirens L.";"United States";"Solidago sempervirens"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Solidago shortii Torr. & A. Gray";"United States";"Solidago shortii"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Albania";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Armenia";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Austria";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Belarus";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Belgium";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Bosnia and Herzegovina";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Bulgaria";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Croatia";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Czech Republic";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Denmark";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Estonia";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Faroe Islands";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Finland";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"France";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Georgia";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Germany";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Greece";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Hungary";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Ireland";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Italy";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Kazakhstan";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Kyrgyzstan";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Latvia";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Lithuania";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Macedonia";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Moldova";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Mongolia";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Montenegro";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Netherlands";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Norway";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Poland";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Romania";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Russian Federation";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Serbia";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Slovakia";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Slovenia";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Spain";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Sweden";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Switzerland";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Turkey";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Ukraine";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"United Kingdom";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Uzbekistan";"Sonchus arvensis"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Albania";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Armenia";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Austria";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Belarus";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Belgium";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Bosnia and Herzegovina";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Bulgaria";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Croatia";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Czech Republic";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Denmark";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Estonia";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Faroe Islands";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Finland";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"France";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Georgia";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Germany";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Greece";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Hungary";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Ireland";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Italy";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Kazakhstan";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Kyrgyzstan";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Latvia";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Lithuania";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Macedonia";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Moldova";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Mongolia";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Montenegro";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Netherlands";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Norway";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Poland";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Romania";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Russian Federation";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Serbia";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Slovakia";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Slovenia";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Spain";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Sweden";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Switzerland";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Turkey";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Ukraine";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"United Kingdom";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus arvensis L.";"Uzbekistan";"Sonchus arvensis uliginosus"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus asper (L.) Hill";"Albania";"Sonchus asper"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus asper (L.) Hill";"Algeria";"Sonchus asper"
"http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov";"Sonchus asper (L.) Hill";"Angola";"Sonchus asper"
